sample_id,image_path,temperature_c,humidity_percent,co2_ppm,hcho_raw,tvoc_raw,valid,split,notes,review_status,reviewer,reviewed_at_utc,proposal_model,prompt_version,source_proposals,source_labels
serial_timed_fast_20260627T1205Z_capture_0380,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0380.jpg,28,45,750,0,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0392,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0392.jpg,28,45,745,8,134,true,validation,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0398,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0398.jpg,28,45,750,13,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0404,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0404.jpg,28,45,750,0,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0413,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0413.jpg,28,45,745,8,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0416,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0416.jpg,28,45,750,0,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0419,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0419.jpg,28,45,750,13,137,true,validation,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0422,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0422.jpg,28,45,745,8,134,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0425,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0425.jpg,28,45,750,13,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0434,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0434.jpg,28,45,728,13,31,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0449,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0449.jpg,28,45,712,4,20,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0452,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0452.jpg,28,45,706,1,14,true,validation,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0455,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0455.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0458,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0458.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0461,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0461.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0467,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0467.jpg,28,45,706,0,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0473,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0473.jpg,28,45,706,1,14,true,validation,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0476,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0476.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0482,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0482.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0488,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0488.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0491,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0491.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0494,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0494.jpg,28,45,706,1,14,true,validation,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0515,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0515.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0518,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0518.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0521,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0521.jpg,28,45,706,4,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,,,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0527,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0527.jpg,28,45,701,13,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0539,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0539.jpg,28,45,706,1,14,true,validation,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0542,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0542.jpg,28,45,706,0,12,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0545,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0545.jpg,28,45,706,0,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0557,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0557.jpg,28,45,668,35,95,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0560,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0560.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0563,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0563.jpg,28,45,662,33,92,true,validation,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0565,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0565.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0568,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0568.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0571,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0571.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0574,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0574.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0577,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0577.jpg,28,45,662,33,92,true,validation,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0580,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0580.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0583,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0583.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0586,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0586.jpg,28,45,668,34,95,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0589,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0589.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0592,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0592.jpg,28,45,662,33,92,true,validation,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0595,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0595.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
serial_timed_fast_20260627T1205Z_capture_0598,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0598.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_environment.csv
