split,sample_id,crop_path,position,expected,predicted,confidence_percent
validation,real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0963_hcho_3_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/5/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0963_hcho_3_5.png,hcho_3,5,1,31
validation,real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0963_tvoc_3_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/2/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_0963_tvoc_3_2.png,tvoc_3,2,7,41
validation,real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1002_co2_2_9,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/9/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1002_co2_2_9.png,co2_2,9,5,50
validation,real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1002_co2_3_1,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/1/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1002_co2_3_1.png,co2_3,1,7,66
validation,real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1002_hcho_3_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1002_hcho_3_0.png,hcho_3,0,7,55
validation,real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1002_tvoc_2_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/5/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1002_tvoc_2_5.png,tvoc_2,5,9,79
validation,real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1002_tvoc_3_8,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/8/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1002_tvoc_3_8.png,tvoc_3,8,2,61
validation,real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1017_co2_2_8,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/8/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1017_co2_2_8.png,co2_2,8,6,72
validation,real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1017_co2_3_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/5/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1017_co2_3_5.png,co2_3,5,2,68
validation,real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1017_hcho_2_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1017_hcho_2_0.png,hcho_2,0,5,63
validation,real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1017_hcho_3_8,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/8/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1017_hcho_3_8.png,hcho_3,8,1,33
validation,real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1017_tvoc_3_3,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/3/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1017_tvoc_3_3.png,tvoc_3,3,7,48
validation,real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1031_tvoc_3_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/7/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1031_tvoc_3_7.png,tvoc_3,7,2,40
validation,real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1061_hcho_2_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1061_hcho_2_0.png,hcho_2,0,1,100
validation,real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1091_co2_2_8,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/8/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1091_co2_2_8.png,co2_2,8,6,71
validation,real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1091_co2_3_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/5/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1091_co2_3_5.png,co2_3,5,2,65
validation,real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1091_hcho_2_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1091_hcho_2_0.png,hcho_2,0,5,69
validation,real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1091_hcho_3_9,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/9/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1091_hcho_3_9.png,hcho_3,9,1,32
validation,real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1091_tvoc_3_3,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/3/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1091_tvoc_3_3.png,tvoc_3,3,7,65
validation,real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1385_co2_1_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/5/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1385_co2_1_5.png,co2_1,5,7,90
validation,real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1385_tvoc_2_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/4/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1385_tvoc_2_4.png,tvoc_2,4,1,99
validation,real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1385_temp_1_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/7/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1385_temp_1_7.png,temp_1,7,1,47
validation,real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1465_humidity_1_6,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/6/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1465_humidity_1_6.png,humidity_1,6,5,96
validation,real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1480_humidity_1_6,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/6/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1480_humidity_1_6.png,humidity_1,6,5,99
validation,real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1500_co2_1_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/5/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1500_co2_1_5.png,co2_1,5,3,45
validation,real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1500_hcho_3_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/7/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1500_hcho_3_7.png,hcho_3,7,1,98
validation,real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1500_temp_0_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/2/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1500_temp_0_2.png,temp_0,2,7,69
validation,real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1500_humidity_0_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/4/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1500_humidity_0_4.png,humidity_0,4,2,94
validation,real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1500_humidity_1_6,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/6/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1500_humidity_1_6.png,humidity_1,6,5,86
validation,real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1553_humidity_1_6,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/6/real_serial_timed_fast_20260627T1205Z_serial_timed_fast_20260627T1205Z_capture_1553_humidity_1_6.png,humidity_1,6,5,92
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0003_co2_1_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/4/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0003_co2_1_4.png,co2_1,4,7,56
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0003_co2_3_8,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/8/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0003_co2_3_8.png,co2_3,8,6,66
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0003_hcho_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0003_hcho_1_0.png,hcho_1,0,1,97
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0003_humidity_1_3,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/3/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0003_humidity_1_3.png,humidity_1,3,9,80
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0023_co2_2_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/2/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0023_co2_2_2.png,co2_2,2,8,54
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0023_hcho_1_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/5/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0023_hcho_1_5.png,hcho_1,5,0,56
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0030_co2_0_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/2/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0030_co2_0_2.png,co2_0,2,1,39
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0030_hcho_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0030_hcho_0_0.png,hcho_0,0,3,40
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0030_hcho_3_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0030_hcho_3_0.png,hcho_3,0,6,30
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0030_tvoc_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0030_tvoc_0_0.png,tvoc_0,0,1,25
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0030_tvoc_1_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/4/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0030_tvoc_1_4.png,tvoc_1,4,9,33
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0051_co2_2_3,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/3/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0051_co2_2_3.png,co2_2,3,5,82
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0051_hcho_1_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/5/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0051_hcho_1_5.png,hcho_1,5,0,73
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0051_tvoc_1_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/4/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0051_tvoc_1_4.png,tvoc_1,4,8,89
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0051_tvoc_2_8,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/8/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0051_tvoc_2_8.png,tvoc_2,8,9,51
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0051_tvoc_3_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/5/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0051_tvoc_3_5.png,tvoc_3,5,9,60
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0051_humidity_1_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/2/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0051_humidity_1_2.png,humidity_1,2,9,96
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0086_co2_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0086_co2_0_0.png,co2_0,0,1,98
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0086_tvoc_3_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0086_tvoc_3_0.png,tvoc_3,0,9,61
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0104_co2_1_7,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/7/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0104_co2_1_7.png,co2_1,7,9,49
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0104_hcho_2_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/5/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0104_hcho_2_5.png,hcho_2,5,3,61
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0104_tvoc_1_9,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/9/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0104_tvoc_1_9.png,tvoc_1,9,8,62
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0119_co2_2_6,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/6/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0119_co2_2_6.png,co2_2,6,8,53
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0119_co2_3_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/2/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0119_co2_3_2.png,co2_3,2,6,79
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0122_co2_2_6,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/6/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0122_co2_2_6.png,co2_2,6,8,53
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0122_co2_3_2,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/2/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0122_co2_3_2.png,co2_3,2,6,72
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0130_co2_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0130_co2_0_0.png,co2_0,0,1,98
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0130_co2_2_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0130_co2_2_0.png,co2_2,0,6,61
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0132_co2_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0132_co2_0_0.png,co2_0,0,1,97
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0132_tvoc_3_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0132_tvoc_3_0.png,tvoc_3,0,9,79
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0137_co2_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0137_co2_0_0.png,co2_0,0,1,98
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0137_co2_1_8,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/8/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0137_co2_1_8.png,co2_1,8,7,32
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0137_co2_2_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_0137_co2_2_0.png,co2_2,0,6,71
