sample_id,image_path,captured_at_utc,lighting_label,pipeline_cycle,width,height,bytes,sha256,device_status,device_confidence,device_co2_ppm,device_hcho_raw,device_tvoc_raw,device_temperature_c,device_humidity_percent,device_recognition_duration_ms,framesize,quality,brightness,contrast,saturation,aec,agc,awb
capture_0085,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0085.jpg,2026-06-29T10:21:23+00:00,surveillance_mounted_20260629,131,640,480,25670,5019dfc77058c6d8fcfbb9da5f83899abf4a91c152abf90d16e751341e83a25e,ok,0.41,7722,740,755,5.0,40,2456,vga,8,2,2,0,0,0,0
capture_0086,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0086.jpg,2026-06-29T10:21:35+00:00,surveillance_mounted_20260629,132,640,480,27269,b2eaf7efed726bbcd4f47b72188cd66a0c6923f407d9f827497d7df41cb1408d,ok,0.36,9128,53,775,12.0,46,2418,vga,8,2,2,0,0,0,0
capture_0087,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0087.jpg,2026-06-29T10:21:48+00:00,surveillance_mounted_20260629,133,640,480,25601,6d5ff2765d427ab9c306ad98eabc12579e6091dcd185476a10a9d8a9a3320fc2,value_out_of_range,0.38,,,,,,2582,vga,8,2,2,0,0,0,0
capture_0088,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0088.jpg,2026-06-29T10:22:00+00:00,surveillance_mounted_20260629,134,640,480,26053,eb97d69dac06115cd862e066b373fb95296cf4516fbb84872370b45d09a12961,value_out_of_range,0.38,,,,,,2547,vga,8,2,2,0,0,0,0
capture_0089,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0089.jpg,2026-06-29T10:22:13+00:00,surveillance_mounted_20260629,135,640,480,27662,7a2f797f5e152291939e7cede55fcb0edcfb25739480736641dee0c72de1bfee,ok,0.34,9127,50,775,12.0,44,2656,vga,8,2,2,0,0,0,0
capture_0090,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0090.jpg,2026-06-29T10:22:26+00:00,surveillance_mounted_20260629,136,640,480,25507,5416f539fad7c595e9a2f7f0fed6a7d318000c3c4434c32bee9e526b49b6921f,confidence_too_low,0.26,,,,,,2506,vga,8,2,2,0,0,0,0
capture_0091,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0091.jpg,2026-06-29T10:22:38+00:00,surveillance_mounted_20260629,137,640,480,25702,55798f91b8083ba51f8a75cf82d2be4131b068906e56f167487547af10d731d3,value_out_of_range,0.4,,,,,,2407,vga,8,2,2,0,0,0,0
capture_0092,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0092.jpg,2026-06-29T10:22:50+00:00,surveillance_mounted_20260629,138,640,480,25682,1abfdc4b039ddbc75b6995154fd503823647bd579ab299b48769b8a09f26f691,ok,0.36,9128,53,775,12.0,44,2468,vga,8,2,2,0,0,0,0
capture_0093,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0093.jpg,2026-06-29T10:23:02+00:00,surveillance_mounted_20260629,139,640,480,25721,2afdd623bc892587e18604e9a797ea03217404edf268111c1c45dd9c9c721d8b,ok,0.35,9127,50,775,12.0,44,2475,vga,8,2,2,0,0,0,0
capture_0094,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0094.jpg,2026-06-29T10:23:15+00:00,surveillance_mounted_20260629,140,640,480,25505,a38fd96c6321452da404f8117f3ec51b7dc7bc07db6dec187bf7bf18112af397,value_out_of_range,0.36,,,,,,2389,vga,8,2,2,0,0,0,0
capture_0095,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0095.jpg,2026-06-29T10:23:28+00:00,surveillance_mounted_20260629,141,640,480,25661,88efce451e1d86f07fc7d55de84cde0ed5ac07ed3fe51d03a3f5db96670b50ef,value_out_of_range,0.36,,,,,,2600,vga,8,2,2,0,0,0,0
capture_0096,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0096.jpg,2026-06-29T10:23:40+00:00,surveillance_mounted_20260629,142,640,480,25676,f7ace4e89d614f90286f81fde45028ba723176ed11f6b15c0c1b4a36c46b538c,ok,0.34,7722,740,755,5.0,44,2579,vga,8,2,2,0,0,0,0
capture_0097,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0097.jpg,2026-06-29T10:23:52+00:00,surveillance_mounted_20260629,143,640,480,25477,0c5bc4586c024295e49e95ab02a7c997b15cfd42e8d28b75e618860c4dd974a5,value_out_of_range,0.39,,,,,,2547,vga,8,2,2,0,0,0,0
capture_0098,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0098.jpg,2026-06-29T10:24:06+00:00,surveillance_mounted_20260629,144,640,480,25388,48074d110a45a8170538baa2800c354834719e3ff4c8a23e690e4336a50684ea,value_out_of_range,0.39,,,,,,2329,vga,8,2,2,0,0,0,0
capture_0099,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0099.jpg,2026-06-29T10:24:17+00:00,surveillance_mounted_20260629,145,640,480,25518,e5289d5727a6f6257a3a4143325bc431e274a8f3f895f8451637dbf4f3ef58ca,ok,0.35,9127,50,775,12.0,44,2441,vga,8,2,2,0,0,0,0
capture_0100,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0100.jpg,2026-06-29T10:24:30+00:00,surveillance_mounted_20260629,146,640,480,25708,a9ba74bb2a51e9f51362e9b355a666542bf6f2eb8230305787b6efa1328bc95a,ok,0.36,9128,53,775,12.0,40,2462,vga,8,2,2,0,0,0,0
capture_0101,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0101.jpg,2026-06-29T10:24:43+00:00,surveillance_mounted_20260629,147,640,480,25582,cbd7c9899d201ddab6b2adc32db4b80dbf520a6c6be8609619b9807e84cb4abc,ok,0.36,9128,53,775,12.0,45,2547,vga,8,2,2,0,0,0,0
capture_0102,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0102.jpg,2026-06-29T10:24:55+00:00,surveillance_mounted_20260629,148,640,480,25674,4ed4d1c7d8c296c1d6a79f14de4ab96eb9a4c797fe6933443acd3d7667890ef5,confidence_too_low,0.28,,,,,,2633,vga,8,2,2,0,0,0,0
capture_0103,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0103.jpg,2026-06-29T10:25:08+00:00,surveillance_mounted_20260629,149,640,480,25781,d3ddb772543390e8ccd6a4fff6f9300f8113a862847df6a339877761b62fc1f5,confidence_too_low,0.28,,,,,,2433,vga,8,2,2,0,0,0,0
capture_0104,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0104.jpg,2026-06-29T10:25:20+00:00,surveillance_mounted_20260629,150,640,480,25676,1f39e6d725b77ea37a46af662d65ff052bb4acc29711487c41385793fe0849a3,ok,0.36,7710,703,775,15.0,44,2527,vga,8,2,2,0,0,0,0
capture_0105,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0105.jpg,2026-06-29T10:25:33+00:00,surveillance_mounted_20260629,151,640,480,25788,3843d612218ee22a94615d8b1eed5efb1950aec7d905ececb47b0aaf1e666a55,ok,0.31,7710,3,775,5.0,46,2656,vga,8,2,2,0,0,0,0
capture_0106,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0106.jpg,2026-06-29T10:25:45+00:00,surveillance_mounted_20260629,152,640,480,27070,2d0e5be453aeb9dba4ac2357110d065fffe947866febc7ec3c858d48e67ea0b5,value_out_of_range,0.42,,,,,,2439,vga,8,2,2,0,0,0,0
capture_0107,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0107.jpg,2026-06-29T10:25:58+00:00,surveillance_mounted_20260629,153,640,480,26063,4595a3ad23df9dad905e614a37cc771dd199b53f4be5a9eb993db348171f487e,value_out_of_range,0.52,,,,,,2436,vga,8,2,2,0,0,0,0
capture_0108,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0108.jpg,2026-06-29T10:26:10+00:00,surveillance_mounted_20260629,154,640,480,25577,5fc283f184f6153aeb49b55b5d4e0808d05556c1f1f3fbe5a7b24fa5e6cc6b48,confidence_too_low,0.19,,,,,,2471,vga,8,2,2,0,0,0,0
capture_0109,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0109.jpg,2026-06-29T10:26:26+00:00,surveillance_mounted_20260629,155,640,480,25959,c60e3c5dc99876ab2ce18a5061ae049c4be14d89bbe868f32965b3541e679b36,confidence_too_low,0.28,,,,,,2618,vga,8,2,2,0,0,0,0
capture_0110,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0110.jpg,2026-06-29T10:26:35+00:00,surveillance_mounted_20260629,156,640,480,26689,4a954933937584294b7efda5e443ec450c03dfde43be1dc9d2df3c1747a06d1a,confidence_too_low,0.27,,,,,,2479,vga,8,2,2,0,0,0,0
capture_0111,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0111.jpg,2026-06-29T10:26:48+00:00,surveillance_mounted_20260629,157,640,480,25860,77d81b43d2c6402f5178aaecdbbc2a53a8cd5a6c2ceb7c788f1fce09826f34cd,confidence_too_low,0.27,,,,,,2430,vga,8,2,2,0,0,0,0
capture_0112,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0112.jpg,2026-06-29T10:27:00+00:00,surveillance_mounted_20260629,158,640,480,25845,8064494593a852aa626705f1a071c9045efbf0a7b3c1419fbb72f08a6e469675,value_out_of_range,0.43,,,,,,2510,vga,8,2,2,0,0,0,0
capture_0113,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0113.jpg,2026-06-29T10:27:13+00:00,surveillance_mounted_20260629,159,640,480,25966,b05b601302a201690e7cba8dbe11c07b711cd654c072bb71e40123f855253244,value_out_of_range,0.38,,,,,,2604,vga,8,2,2,0,0,0,0
capture_0114,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0114.jpg,2026-06-29T10:27:25+00:00,surveillance_mounted_20260629,160,640,480,26998,5d3b92ee7a17af0c38e8106f449e0cb4cfefa4809dee2492eea2ebf259b2e808,ok,0.34,7702,43,775,15.0,44,2475,vga,8,2,2,0,0,0,0
capture_0115,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0115.jpg,2026-06-29T10:27:44+00:00,surveillance_mounted_20260629,161,640,480,27264,05a6f4e87929f0fb598d6c79a50e35ffa1201b3544b9f4569d21aa6f6ee8a3aa,confidence_too_low,0.24,,,,,,2479,vga,8,2,2,0,0,0,0
capture_0116,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0116.jpg,2026-06-29T10:27:50+00:00,surveillance_mounted_20260629,162,640,480,25746,f6261039912f10ad10264886c8127766d046d87dacc1f15736ad295ddb1606ea,value_out_of_range,0.45,,,,,,2502,vga,8,2,2,0,0,0,0
capture_0117,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0117.jpg,2026-06-29T10:28:02+00:00,surveillance_mounted_20260629,163,640,480,25700,a023540271f3b274c1e408af468099f5908b08fce9d7e5cb4da29d9c9ab47905,value_out_of_range,0.36,,,,,,2431,vga,8,2,2,0,0,0,0
capture_0118,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0118.jpg,2026-06-29T10:28:15+00:00,surveillance_mounted_20260629,164,640,480,25663,98024ede4b11b40c943958df247d48444e20b6ae455798d89155b1847498a38b,ok,0.33,7710,3,775,15.0,40,2514,vga,8,2,2,0,0,0,0
capture_0119,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0119.jpg,2026-06-29T10:28:28+00:00,surveillance_mounted_20260629,165,640,480,25779,3a32f24140a2715dc05ce601dee6036fbe98dd77db6ed4ab772b449f251f646c,value_out_of_range,0.47,,,,,,2572,vga,8,2,2,0,0,0,0
capture_0120,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0120.jpg,2026-06-29T10:28:40+00:00,surveillance_mounted_20260629,166,640,480,26154,915cdd4610c7481e05550e10927c73a9de92890b3dd18c1a7388d3a079b78e56,value_out_of_range,0.45,,,,,,2514,vga,8,2,2,0,0,0,0
capture_0121,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0121.jpg,2026-06-29T10:28:54+00:00,surveillance_mounted_20260629,167,640,480,25766,bf1605be01d9feadba8bb1d96924c02bf56d1b66917d3a479c57eccbd29b7731,ok,0.33,7710,3,775,15.0,42,2669,vga,8,2,2,0,0,0,0
capture_0122,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0122.jpg,2026-06-29T10:29:06+00:00,surveillance_mounted_20260629,168,640,480,26401,370fe5470734def2286bd900dbf1d5162931d5d47680fe5d168948eb8c9bb294,confidence_too_low,0.29,,,,,,2473,vga,8,2,2,0,0,0,0
capture_0123,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0123.jpg,2026-06-29T10:29:18+00:00,surveillance_mounted_20260629,169,640,480,25762,33290b5189e1c68a272da2d4bbc5b84e2d69da5ce57751a66c226117afdf4b73,value_out_of_range,0.4,,,,,,2483,vga,8,2,2,0,0,0,0
capture_0124,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0124.jpg,2026-06-29T10:29:31+00:00,surveillance_mounted_20260629,170,640,480,25892,d3c01ccc5a73457f2de1ae279b0c4914004dbd7fef5aa16517dfee0c2c55fbc5,confidence_too_low,0.26,,,,,,2419,vga,8,2,2,0,0,0,0
capture_0125,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0125.jpg,2026-06-29T10:29:42+00:00,surveillance_mounted_20260629,171,640,480,25704,65e4c76ffcc6bbdb4795f98f7b5d593a2bac3a17472c76c7ce276a4e888245ad,confidence_too_low,0.25,,,,,,2413,vga,8,2,2,0,0,0,0
capture_0126,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0126.jpg,2026-06-29T10:29:58+00:00,surveillance_mounted_20260629,172,640,480,25483,09a0ec8d123c0c6c6dde0f727be97f2a45a20f0cfa216e4fd3e4f06139894c63,ok,0.39,7710,9,750,15.0,40,2514,vga,8,2,2,0,0,0,0
capture_0127,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0127.jpg,2026-06-29T10:30:08+00:00,surveillance_mounted_20260629,173,640,480,25600,71baf8799314c77d82bd90a2721d784ab769d3ab9def9f328e6fcade55d97ae1,ok,0.37,9122,72,772,12.0,44,2614,vga,8,2,2,0,0,0,0
capture_0128,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0128.jpg,2026-06-29T10:30:20+00:00,surveillance_mounted_20260629,174,640,480,27311,51aebd74489e616ac2b2fa837fbd630648306182338dff33b5ff6ec5af081ee6,value_out_of_range,0.41,,,,,,2558,vga,8,2,2,0,0,0,0
capture_0129,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0129.jpg,2026-06-29T10:30:33+00:00,surveillance_mounted_20260629,175,640,480,25765,62a6851a19ead5f828059537413e4be13dad3cf16869e4e5030610d3c76fdbd9,confidence_too_low,0.28,,,,,,2570,vga,8,2,2,0,0,0,0
capture_0130,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0130.jpg,2026-06-29T10:30:46+00:00,surveillance_mounted_20260629,176,640,480,26848,10cf4972d5560237c38935ef97cde46c3b49ab92c1379e10906ed638612ff1bc,confidence_too_low,0.23,,,,,,2617,vga,8,2,2,0,0,0,0
capture_0131,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0131.jpg,2026-06-29T10:30:59+00:00,surveillance_mounted_20260629,177,640,480,25666,410c0382e9fa07dcaee0d2b8e2cef7bf72ad03844ca9d291cf92cc34bfdc7886,ok,0.43,7728,43,755,5.0,46,2441,vga,8,2,2,0,0,0,0
capture_0132,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0132.jpg,2026-06-29T10:31:11+00:00,surveillance_mounted_20260629,178,640,480,25717,52002d0cea34f0d20bb1fe0f21174fa688d53506545f1aa7c5b56f66bfdb0cea,confidence_too_low,0.29,,,,,,2534,vga,8,2,2,0,0,0,0
capture_0133,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0133.jpg,2026-06-29T10:31:24+00:00,surveillance_mounted_20260629,179,640,480,27394,cdeafb2414c741e82ac31a13af158ef0815dd842e0791c891615053136d56b84,value_out_of_range,0.45,,,,,,2458,vga,8,2,2,0,0,0,0
capture_0134,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0134.jpg,2026-06-29T10:31:37+00:00,surveillance_mounted_20260629,180,640,480,25588,4c32ef6240431e962db43163748fd5999c3f40bec1b794547a4abe03b0edc7a6,ok,0.34,7728,43,755,5.0,44,2565,vga,8,2,2,0,0,0,0
capture_0135,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0135.jpg,2026-06-29T10:31:48+00:00,surveillance_mounted_20260629,181,640,480,25623,f298d1f81d3ea2bd31feee675abecba33d36fc5dce43b2cc149f75934fedc5f2,value_out_of_range,0.41,,,,,,2554,vga,8,2,2,0,0,0,0
capture_0136,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0136.jpg,2026-06-29T10:32:01+00:00,surveillance_mounted_20260629,182,640,480,25632,cc1ebfefe8ee678e7164ca6bac9efcf59390e237d4acf5bae22de34ca6e811ee,confidence_too_low,0.24,,,,,,2644,vga,8,2,2,0,0,0,0
capture_0137,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0137.jpg,2026-06-29T10:32:13+00:00,surveillance_mounted_20260629,183,640,480,28108,48936dc7736517f811fdd353ecc5f63c91a79a1fa49ae824e48c8d19b05cf3e6,ok,0.4,2702,3,755,45.0,2,2420,vga,8,2,2,0,0,0,0
capture_0138,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0138.jpg,2026-06-29T10:32:26+00:00,surveillance_mounted_20260629,184,640,480,25684,1e810facefe163e0bcae460d60b7fc58e6d4be00cb98add96f2daadcbfbdc8a7,value_out_of_range,0.42,,,,,,2425,vga,8,2,2,0,0,0,0
capture_0139,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0139.jpg,2026-06-29T10:32:38+00:00,surveillance_mounted_20260629,185,640,480,25613,001ad881579fc79c2f039b84720431c23d3b9492d96772f84d06a68e14abca6f,ok,0.36,9128,52,775,12.0,44,2463,vga,8,2,2,0,0,0,0
capture_0140,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0140.jpg,2026-06-29T10:32:51+00:00,surveillance_mounted_20260629,186,640,480,25699,db06c8a5419d124d3cf43f17c9d1f80e58f6d5c92f9cab250fb8f497ae57559d,confidence_too_low,0.25,,,,,,2483,vga,8,2,2,0,0,0,0
capture_0141,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0141.jpg,2026-06-29T10:33:03+00:00,surveillance_mounted_20260629,187,640,480,26124,cd3e11db93dae85f9c0f27796b34639c9d37d79e5c93c92e09096606e0acd1a3,ok,0.31,7722,43,755,5.0,12,2441,vga,8,2,2,0,0,0,0
capture_0142,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0142.jpg,2026-06-29T10:33:17+00:00,surveillance_mounted_20260629,188,640,480,25555,4bbb1c39bde22f334621990034d03d5126de06010d7351137a6ca87a1646f8d1,value_out_of_range,0.4,,,,,,2625,vga,8,2,2,0,0,0,0
capture_0143,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0143.jpg,2026-06-29T10:33:29+00:00,surveillance_mounted_20260629,189,640,480,25653,9f4432c34c09fb15595f5116fd146c815e27b67610c7d297bf2560d53e80d9a8,ok,0.35,7722,43,755,5.0,14,2458,vga,8,2,2,0,0,0,0
capture_0144,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0144.jpg,2026-06-29T10:33:41+00:00,surveillance_mounted_20260629,190,640,480,25744,ae47b7e336c339ef3f67546468fa8a546770524d40e8bb9fb843a73d8d685249,ok,0.3,599,82,340,38.0,41,2626,vga,8,2,2,0,0,0,0
capture_0145,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0145.jpg,2026-06-29T10:33:54+00:00,surveillance_mounted_20260629,191,640,480,25636,b8ce71c9ecc95a6eae35cdb87a0657011487ce10eb51e526b6f6b2450e51986f,confidence_too_low,0.29,,,,,,2470,vga,8,2,2,0,0,0,0
capture_0146,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0146.jpg,2026-06-29T10:34:06+00:00,surveillance_mounted_20260629,192,640,480,26110,eb55e46a6f98cb5d09070fe801630e391225177ba2bf07a47c9c8388b487f2d5,value_out_of_range,0.48,,,,,,2448,vga,8,2,2,0,0,0,0
capture_0147,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0147.jpg,2026-06-29T10:34:18+00:00,surveillance_mounted_20260629,193,640,480,25646,042f5f322d8c0770e2f40c384b30fbecd7cfaa32a4f525a69fe4f892110c535e,ok,0.35,7712,203,752,15.0,14,2436,vga,8,2,2,0,0,0,0
capture_0148,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0148.jpg,2026-06-29T10:34:30+00:00,surveillance_mounted_20260629,194,640,480,29515,c858534382f34769d59df3264320d0fc17dc9a4a02c9968ce1ecff82ddb2b75d,value_out_of_range,0.49,,,,,,2429,vga,8,2,2,0,0,0,0
capture_0149,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0149.jpg,2026-06-29T10:34:43+00:00,surveillance_mounted_20260629,195,640,480,25823,582a1e311b07cc61d8e9c15501c384b8bfb1a7a138daa000cb13aa967f52d4a1,ok,0.38,9120,72,775,12.0,10,2464,vga,8,2,2,0,0,0,0
capture_0150,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0150.jpg,2026-06-29T10:34:55+00:00,surveillance_mounted_20260629,196,640,480,25797,b29d6ae212d3a9be6fba325f80fd9996af09bb8c03abe5685feda9bdd49c8812,confidence_too_low,0.23,,,,,,2587,vga,8,2,2,0,0,0,0
capture_0151,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0151.jpg,2026-06-29T10:35:08+00:00,surveillance_mounted_20260629,197,640,480,25754,ced839556ceacad833eab795dd2dbdc6ed22949e99a08ecf363055ca2fdfc3fd,confidence_too_low,0.25,,,,,,2532,vga,8,2,2,0,0,0,0
capture_0152,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0152.jpg,2026-06-29T10:35:23+00:00,surveillance_mounted_20260629,198,640,480,25756,d58c8bbbd56b271fd9e144fa6d0997c9be859b6c4ebb653d8473b4eb80d40482,value_out_of_range,0.53,,,,,,2585,vga,8,2,2,0,0,0,0
capture_0153,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0153.jpg,2026-06-29T10:35:33+00:00,surveillance_mounted_20260629,199,640,480,25712,3b111e71aa29b5dc449c6f6a1adbbf742c432322def572ecdbe06bb1d4a380ac,ok,0.45,7710,3,775,15.0,14,2420,vga,8,2,2,0,0,0,0
capture_0154,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0154.jpg,2026-06-29T10:35:46+00:00,surveillance_mounted_20260629,200,640,480,25770,81feca53320d8f79e2bd6ed14ce33ab39c75adddb30e9763d7c348b97234a65d,confidence_too_low,0.22,,,,,,2443,vga,8,2,2,0,0,0,0
capture_0155,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0155.jpg,2026-06-29T10:35:58+00:00,surveillance_mounted_20260629,201,640,480,25689,39b35f08bc9f63d3fbe303a7f66c77b236c0f2722586d44805fd36345e1ff7a3,confidence_too_low,0.28,,,,,,2386,vga,8,2,2,0,0,0,0
capture_0156,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0156.jpg,2026-06-29T10:36:11+00:00,surveillance_mounted_20260629,202,640,480,25876,5f506be50457aa17106df2082c925d85acdb34acb24896816fd4c58f50c85a9e,confidence_too_low,0.24,,,,,,2416,vga,8,2,2,0,0,0,0
capture_0157,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0157.jpg,2026-06-29T10:36:23+00:00,surveillance_mounted_20260629,203,640,480,27694,a9dc9a33f5dd6c0d2f5bc95d92e1390f205b57aebc37c9ee8985b575ffb020cc,confidence_too_low,0.27,,,,,,2440,vga,8,2,2,0,0,0,0
capture_0158,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0158.jpg,2026-06-29T10:36:36+00:00,surveillance_mounted_20260629,204,640,480,25760,beeba312edcabc4338cc8bd35dde3f070fb3993e0f660e6e1111d6abba5b9724,ok,0.39,7710,3,775,15.0,40,2620,vga,8,2,2,0,0,0,0
capture_0159,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0159.jpg,2026-06-29T10:36:48+00:00,surveillance_mounted_20260629,205,640,480,25690,a81d5d434e68c386d7f29f89f849f1608ce620401aef7ade268fed578c79f657,ok,0.31,6759,1,40,57.0,43,2696,vga,8,2,2,0,0,0,0
capture_0160,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0160.jpg,2026-06-29T10:37:01+00:00,surveillance_mounted_20260629,206,640,480,25832,258697fe439c21c4ff1c1d2b6b88999a5ec30106ab71bb85ba1b4f5aa263cfe6,ok,0.41,7710,203,775,15.0,40,2575,vga,8,2,2,0,0,0,0
capture_0161,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0161.jpg,2026-06-29T10:37:14+00:00,surveillance_mounted_20260629,207,640,480,25720,a3f2f1e1b4487bf3fc28b796332d59cdaeacbd4b8de07916f0af88e9991c8870,confidence_too_low,0.27,,,,,,2435,vga,8,2,2,0,0,0,0
capture_0162,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0162.jpg,2026-06-29T10:37:26+00:00,surveillance_mounted_20260629,208,640,480,25650,c6704677d828d90308d31db25bfc22e1392259b525b4a80424a7baa9138600e5,ok,0.4,7710,3,775,15.0,10,2465,vga,8,2,2,0,0,0,0
