sample_id,image_path,temperature_c,humidity_percent,co2_ppm,hcho_raw,tvoc_raw,valid,split,notes,proposal_status,model,prompt_version,labeled_at_utc,attempts,duration_seconds
capture_1444,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1444.jpg,27,45,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:52:43+00:00,1,4.3
capture_1447,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1447.jpg,27,45,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:13:54+00:00,1,16.1
capture_1450,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1450.jpg,27,45,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:36:40+00:00,1,4.3
capture_1453,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1453.jpg,27,45,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:59:52+00:00,1,4.2
capture_1456,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1456.jpg,27,46,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:43:38+00:00,1,16.4
capture_1459,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1459.jpg,27,45,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:51:46+00:00,1,4.3
capture_1462,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1462.jpg,27,46,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:05:24+00:00,1,4.3
capture_1465,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1465.jpg,27,46,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:33:11+00:00,1,4.3
capture_1468,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1468.jpg,27,46,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:57:45+00:00,1,4.3
capture_1471,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1471.jpg,27,45,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:37:10+00:00,1,4.3
capture_1474,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1474.jpg,27,46,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:07:49+00:00,1,4.3
capture_1477,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1477.jpg,27,46,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:58:46+00:00,1,4.3
capture_1480,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1480.jpg,27,46,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:26:32+00:00,1,16.0
capture_1483,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1483.jpg,27,46,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:00:13+00:00,1,4.3
capture_1485,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1485.jpg,27,45,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:34:43+00:00,1,4.3
capture_1488,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1488.jpg,27,46,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:59:12+00:00,1,4.3
capture_1491,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1491.jpg,27,46,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:19:48+00:00,1,16.0
capture_1494,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1494.jpg,27,46,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:33:06+00:00,1,4.3
capture_1497,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1497.jpg,27,45,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:35:31+00:00,1,4.3
capture_1500,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1500.jpg,27,46,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:59:17+00:00,1,4.3
capture_1503,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1503.jpg,-1,-1,574,0,36,false,test,ocr_invalid_or_implausible,rejected,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:31:52+00:00,1,4.1
capture_1506,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1506.jpg,27,45,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:54:54+00:00,1,4.3
capture_1509,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1509.jpg,27,45,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:50:05+00:00,1,4.3
capture_1512,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1512.jpg,27,45,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:33:37+00:00,1,4.3
capture_1515,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1515.jpg,27,45,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:18:44+00:00,1,16.0
capture_1518,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1518.jpg,27,45,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:46:40+00:00,1,16.4
capture_1520,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1520.jpg,27,46,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:07:58+00:00,1,4.3
capture_1523,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1523.jpg,27,45,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:35:34+00:00,1,4.2
capture_1526,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1526.jpg,27,45,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:54:45+00:00,1,4.3
capture_1529,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1529.jpg,27,45,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:56:57+00:00,1,4.3
capture_1532,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1532.jpg,27,46,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:30:03+00:00,1,16.0
capture_1535,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1535.jpg,27,45,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:35:04+00:00,1,4.3
capture_1538,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1538.jpg,27,46,569,0,47,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:58:07+00:00,1,4.3
capture_1541,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1541.jpg,27,46,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:52:25+00:00,1,4.3
capture_1544,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1544.jpg,27,46,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:57:58+00:00,1,4.3
capture_1547,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1547.jpg,27,46,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:34:12+00:00,1,4.3
capture_1550,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1550.jpg,27,46,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T21:33:50+00:00,1,4.3
capture_1553,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_1553.jpg,27,46,574,0,36,true,test,ollama_ocr,accepted,minicpm-v:latest,aqs-five-field-v2,2026-07-21T20:50:09+00:00,1,4.3
